Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Seasonality_enc,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Year,Month,DayOfWeek,Quarter,IsWeekend,Revenue,Stock_Ratio,Price_vs_Comp,Order_Fill_Rate,Lag_1,Lag_7,Rolling_7
3,19,131,13,0.0,40.0,0,0,45.43,Spring,1,15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,4,3,2,0,520.0,9.357142857142858,-5.43,0.0,88.0,25.0,63.857142857142854
4,19,122,71,105.0,58.87,5,0,69.27,Spring,1,105,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2023,4,3,2,0,3970.781499999999,1.6944444444444444,-10.399999999999999,0.6761904761904762,15.0,94.0,62.42857142857143
5,19,222,23,0.0,112.18,10,0,107.33,Spring,1,32,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,3,2,0,2322.126,9.25,4.8500000000000085,0.0,105.0,82.0,64.0
1,19,136,21,0.0,71.28,25,1,76.28,Spring,1,31,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,4,2,0,1122.66,6.181818181818182,-5.0,0.0,32.0,83.0,56.857142857142854
2,19,130,130,302.5,111.53,10,1,99.77,Spring,1,199,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,4,4,2,0,13049.01,0.9923664122137404,11.760000000000005,0.4297520661157025,31.0,44.0,49.42857142857143
3,19,118,56,0.0,34.95,25,1,40.58,Spring,1,51,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,4,4,2,0,1467.9,2.0701754385964914,-5.6299999999999955,0.0,199.0,31.0,71.57142857142857
4,19,156,83,103.0,54.03,20,1,46.8,Spring,1,116,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,4,2,0,3587.592,1.8571428571428572,7.230000000000004,0.8058252427184466,51.0,88.0,74.42857142857143
5,19,199,22,0.0,86.14,25,1,97.89,Spring,1,25,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,4,2,0,1421.31,8.652173913043478,-11.75,0.0,116.0,15.0,78.42857142857143
1,19,115,48,0.0,85.17,20,1,100.17,Spring,1,59,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,5,2,1,3270.5280000000002,2.3469387755102042,-15.0,0.0,25.0,105.0,79.85714285714286
2,19,564,152,0.0,86.19,15,1,91.34,Spring,1,143,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,4,5,2,1,11135.748,3.6862745098039214,-5.150000000000006,0.0,59.0,32.0,73.28571428571429
3,19,62,62,127.0,54.73,10,1,60.83,Spring,1,129,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,4,5,2,1,3053.9339999999997,0.9841269841269841,-6.100000000000001,0.4881889763779528,143.0,31.0,89.14285714285714
4,19,176,93,0.0,45.51,25,1,44.45,Spring,1,84,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,5,2,1,3174.3224999999993,1.872340425531915,1.0599999999999952,0.0,129.0,199.0,103.14285714285714
5,19,177,89,164.0,128.58,15,1,154.58,Spring,1,98,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,5,2,1,9727.077000000001,1.9666666666666666,-26.0,0.5426829268292683,84.0,51.0,86.71428571428571
1,19,67,27,50.0,97.89,5,0,84.09,Spring,1,38,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,6,2,1,2510.8785000000003,2.392857142857143,13.799999999999997,0.54,98.0,116.0,93.42857142857143
2,19,412,137,0.0,100.25,10,0,91.02,Spring,1,158,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,4,6,2,1,12360.825,2.9855072463768115,9.230000000000004,0.0,38.0,25.0,82.28571428571429
3,19,127,24,0.0,44.44,0,0,50.6,Spring,1,39,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2023,4,6,2,1,1066.56,5.08,-6.160000000000004,0.0,158.0,59.0,101.28571428571429
4,19,83,52,77.0,58.26,5,0,53.91,Spring,1,87,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,6,2,1,2878.044,1.5660377358490567,4.350000000000001,0.6753246753246753,39.0,143.0,98.42857142857143
5,19,88,29,0.0,108.75,10,0,95.95,Spring,1,25,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,6,2,1,2838.375,2.933333333333333,12.799999999999997,0.0,87.0,129.0,90.42857142857143
1,19,90,25,0.0,92.9,5,0,83.32,Spring,1,25,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,0,2,0,2206.375,3.4615384615384617,9.580000000000013,0.0,25.0,84.0,75.57142857142857
2,19,275,119,0.0,86.45,10,0,80.52,Spring,1,108,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,4,0,2,0,9258.795000000002,2.2916666666666665,5.930000000000007,0.0,25.0,98.0,67.14285714285714
3,19,103,84,96.0,54.2,10,0,53.06,Spring,1,109,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,4,0,2,0,4097.52,1.2117647058823529,1.1400000000000006,0.875,108.0,38.0,68.57142857142857
4,19,108,71,59.0,54.25,0,0,57.18,Spring,1,67,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2023,4,0,2,0,3851.75,1.5,-2.9299999999999997,1.0,109.0,158.0,78.71428571428571
5,19,223,26,0.0,102.07,10,0,118.96,Spring,1,22,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,0,2,0,2388.4379999999996,8.25925925925926,-16.89,0.0,67.0,39.0,65.71428571428571
1,19,65,8,50.0,87.41,0,0,102.55,Spring,1,12,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,1,2,0,699.28,7.222222222222222,-15.14,0.16,22.0,87.0,63.285714285714285
2,19,816,40,0.0,75.14,0,0,85.45,Spring,1,53,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,4,1,2,0,3005.6,19.902439024390244,-10.310000000000002,0.0,12.0,25.0,52.57142857142857
3,19,115,55,50.0,43.14,10,0,50.92,Spring,1,58,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2023,4,1,2,0,2135.43,2.0535714285714284,-7.780000000000001,1.0,53.0,25.0,56.57142857142857
4,19,96,73,87.0,55.94,5,0,50.8,Spring,1,75,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,1,2,0,3879.439,1.2972972972972974,5.140000000000001,0.8390804597701149,58.0,108.0,61.285714285714285
5,19,197,22,0.0,108.02,5,0,126.87,Spring,1,23,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,1,2,0,2257.618,8.565217391304348,-18.85000000000001,0.0,75.0,109.0,56.57142857142857
1,19,107,30,0.0,102.99,0,0,87.83,Spring,1,37,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,2,2,0,3089.7,3.4516129032258065,15.159999999999997,0.0,23.0,67.0,44.285714285714285
2,19,816,157,0.0,100.44,0,0,114.94,Spring,1,140,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2023,4,2,2,0,15769.08,5.1645569620253164,-14.5,0.0,37.0,22.0,40.0
3,19,110,54,67.0,45.19,10,0,53.94,Spring,1,71,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2023,4,2,2,0,2196.234,2.0,-8.75,0.8059701492537313,140.0,12.0,56.857142857142854
4,19,110,110,104.0,63.02,0,0,59.08,Spring,1,95,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,2,2,0,6932.200000000001,0.990990990990991,3.940000000000005,1.0,71.0,53.0,65.28571428571429
5,19,175,30,0.0,118.37,0,0,141.28,Spring,1,32,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,2,2,0,3551.1000000000004,5.645161290322581,-22.909999999999997,0.0,95.0,58.0,71.28571428571429
1,19,77,30,50.0,89.72,10,0,86.32,Spring,1,30,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,3,2,0,2422.44,2.4838709677419355,3.4000000000000057,0.6,32.0,75.0,67.57142857142857
2,19,687,86,0.0,86.99,10,0,86.13,Spring,1,110,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,4,3,2,0,6733.026,7.896551724137931,0.8599999999999994,0.0,30.0,23.0,61.142857142857146
3,19,123,61,78.0,48.99,5,0,56.35,Spring,1,78,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,4,3,2,0,2838.9705000000004,1.9838709677419355,-7.359999999999999,0.782051282051282,110.0,37.0,73.57142857142857
4,19,104,81,114.0,62.36,5,0,72.19,Spring,1,123,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2023,4,3,2,0,4798.602,1.2682926829268293,-9.829999999999998,0.7105263157894737,78.0,140.0,79.42857142857143
5,19,145,45,101.0,114.53,10,0,128.67,Spring,1,50,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,3,2,0,4638.465,3.152173913043478,-14.139999999999986,0.44554455445544555,123.0,71.0,77.0
1,19,97,17,0.0,80.26,10,0,86.94,Spring,1,16,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,4,2,0,1227.978,5.388888888888889,-6.679999999999993,0.0,50.0,95.0,74.0
2,19,601,85,0.0,81.61,0,0,91.89,Spring,1,75,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2023,4,4,2,0,6936.85,6.988372093023256,-10.280000000000001,0.0,16.0,32.0,62.714285714285715
3,19,140,42,0.0,48.96,0,0,54.53,Spring,1,64,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,4,4,2,0,2056.32,3.255813953488372,-5.57,0.0,75.0,30.0,68.85714285714286
4,19,137,73,113.0,59.93,5,0,69.99,Spring,1,111,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2023,4,4,2,0,4156.1455000000005,1.8513513513513513,-10.059999999999995,0.6460176991150443,64.0,110.0,73.71428571428571
5,19,100,27,0.0,114.12,5,0,110.88,Spring,1,24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,4,2,0,2927.178,3.5714285714285716,3.240000000000009,0.0,111.0,78.0,73.85714285714286
1,19,80,20,50.0,83.84,10,0,96.36,Spring,1,26,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,5,2,1,1509.1200000000001,3.8095238095238093,-12.519999999999996,0.4,24.0,123.0,66.14285714285714
2,19,516,87,0.0,90.16,0,0,104.04,Spring,1,104,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,4,5,2,1,7843.92,5.863636363636363,-13.88000000000001,0.0,26.0,50.0,52.285714285714285
3,19,98,29,50.0,46.5,0,0,42.57,Spring,1,38,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2023,4,5,2,1,1348.5,3.2666666666666666,3.9299999999999997,0.58,104.0,16.0,60.0
4,19,177,31,0.0,46.12,10,0,52.51,Spring,1,51,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2023,4,5,2,1,1286.748,5.53125,-6.390000000000001,0.0,38.0,75.0,63.142857142857146
5,19,174,49,0.0,130.82,0,0,129.13,Spring,1,44,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,5,2,1,6410.179999999999,3.48,1.6899999999999977,0.0,51.0,64.0,59.714285714285715
1,19,110,72,72.0,92.19,20,1,83.06,Spring,1,66,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,6,2,1,5310.144,1.5068493150684932,9.129999999999995,1.0,44.0,111.0,56.857142857142854
2,19,429,55,0.0,66.38,15,1,77.97,Spring,1,63,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2023,4,6,2,1,3103.2649999999994,7.660714285714286,-11.590000000000003,0.0,66.0,24.0,50.42857142857143
3,19,119,119,122.0,54.63,10,1,63.37,Spring,1,128,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,4,6,2,1,5850.8730000000005,0.9916666666666667,-8.739999999999995,0.9754098360655737,63.0,26.0,56.0
4,19,146,125,159.0,68.76,15,1,67.78,Spring,1,180,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2023,4,6,2,1,7305.75,1.1587301587301588,0.980000000000004,0.7861635220125787,128.0,104.0,70.57142857142857
5,19,125,58,133.0,112.19,15,1,120.94,Spring,1,60,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,6,2,1,5530.967,2.1186440677966103,-8.75,0.43609022556390975,180.0,38.0,81.42857142857143
1,19,110,32,0.0,82.04,15,1,97.12,Spring,1,34,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,0,2,0,2231.4880000000003,3.3333333333333335,-15.079999999999998,0.0,60.0,51.0,84.57142857142857
2,19,374,113,302.5,82.15,10,1,92.83,Spring,1,108,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,4,0,2,0,8354.655,3.280701754385965,-10.679999999999993,0.37355371900826445,34.0,44.0,82.14285714285714
3,19,122,56,82.0,44.63,20,1,44.61,Spring,1,86,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,4,0,2,0,1999.4240000000002,2.1403508771929824,0.020000000000003126,0.6829268292682927,108.0,66.0,91.28571428571429
4,19,180,169,125.0,55.83,25,1,51.2,Spring,1,149,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2023,4,0,2,0,7076.4525,1.0588235294117647,4.6299999999999955,1.0,86.0,63.0,94.14285714285714
5,19,67,6,0.0,99.46,10,1,86.72,Spring,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,0,2,0,537.0840000000001,9.571428571428571,12.739999999999995,0.0,149.0,128.0,106.42857142857143
1,19,78,68,53.0,80.7,25,1,89.14,Spring,1,62,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,1,2,0,4115.700000000001,1.1304347826086956,-8.439999999999998,1.0,5.0,180.0,88.85714285714286
2,19,261,115,0.0,84.87,10,1,82.34,Spring,1,102,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,4,1,2,0,8784.045000000002,2.25,2.530000000000001,0.0,62.0,60.0,72.0
3,19,148,80,0.0,44.61,10,1,47.96,Spring,1,67,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,4,1,2,0,3211.92,1.8271604938271604,-3.3500000000000014,0.0,102.0,34.0,78.0
4,19,136,136,176.0,68.3,15,1,82.15,Spring,1,197,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2023,4,1,2,0,7895.48,0.9927007299270073,-13.850000000000009,0.7727272727272727,67.0,108.0,82.71428571428571
5,19,194,28,0.0,103.08,15,1,101.83,Spring,1,26,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,1,2,0,2453.3039999999996,6.689655172413793,1.25,0.0,197.0,86.0,95.42857142857143
1,19,63,63,59.0,98.5,10,1,115.21,Spring,1,66,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,2,2,0,5584.95,0.984375,-16.709999999999994,1.0,26.0,149.0,86.85714285714286
2,19,146,146,302.5,97.65,25,1,117.62,Spring,1,242,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,4,2,2,0,10692.675000000001,0.9931972789115646,-19.97,0.4826446280991736,66.0,5.0,75.0
3,19,68,50,82.0,43.92,15,1,51.56,Spring,1,79,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,4,2,2,0,1866.6,1.3333333333333333,-7.640000000000001,0.6097560975609756,242.0,62.0,108.85714285714286
4,19,176,82,0.0,51.45,15,1,58.21,Spring,1,98,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,2,2,0,3586.0650000000005,2.1204819277108435,-6.759999999999998,0.0,79.0,102.0,111.28571428571429
5,19,166,32,0.0,114.61,10,1,134.05,Spring,1,50,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,2,2,0,3300.768,5.03030303030303,-19.440000000000012,0.0,98.0,67.0,110.71428571428571
1,19,59,11,50.0,85.24,5,0,90.08,Spring,1,17,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,3,2,0,890.7579999999999,4.916666666666667,-4.840000000000003,0.22,50.0,197.0,108.28571428571429
2,19,0,0,0.0,77.13,10,0,71.34,Spring,1,74,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,4,3,2,0,0.0,0.0,5.789999999999992,0.0,17.0,26.0,82.57142857142857
3,19,100,52,54.0,46.4,10,0,41.24,Spring,1,64,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,4,3,2,0,2171.52,1.8867924528301887,5.159999999999997,0.9629629629629629,74.0,66.0,89.42857142857143
4,19,94,73,98.0,60.5,5,0,59.53,Spring,1,98,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2023,4,3,2,0,4195.675,1.2702702702702702,0.9699999999999989,0.7448979591836735,64.0,242.0,89.14285714285714
5,19,134,22,0.0,106.43,10,0,127.93,Spring,1,32,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,3,2,0,2107.3140000000003,5.826086956521739,-21.5,0.0,98.0,79.0,68.57142857142857
1,19,98,27,0.0,93.82,10,1,89.53,Spring,1,40,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,4,2,0,2279.826,3.5,4.289999999999992,0.0,32.0,98.0,61.857142857142854
2,19,460,79,0.0,61.68,25,1,73.6,Spring,1,77,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,4,4,2,0,3654.54,5.75,-11.919999999999995,0.0,40.0,50.0,53.57142857142857
3,19,102,40,64.0,43.83,10,1,47.0,Spring,1,63,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,4,4,2,0,1577.8799999999999,2.4878048780487805,-3.1700000000000017,0.625,77.0,17.0,57.42857142857143
4,19,119,119,128.0,63.57,10,1,60.52,Spring,1,131,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2023,4,4,2,0,6808.347,0.9916666666666667,3.049999999999997,0.9296875,63.0,74.0,64.0
5,19,112,32,69.0,111.09,10,1,107.57,Spring,1,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,4,4,2,0,3199.3920000000003,3.393939393939394,3.5200000000000102,0.463768115942029,131.0,64.0,72.14285714285714
1,19,71,29,50.0,101.29,5,0,90.28,Spring,1,46,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,5,2,1,2790.5395000000003,2.3666666666666667,11.010000000000005,0.58,30.0,98.0,67.28571428571429
2,19,381,104,0.0,97.54,5,0,96.22,Spring,1,130,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2023,4,5,2,1,9636.952,3.6285714285714286,1.3200000000000074,0.0,46.0,32.0,59.857142857142854
3,19,126,83,107.0,56.26,5,0,49.2,Spring,1,104,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,4,5,2,1,4436.101,1.5,7.059999999999995,0.7757009345794392,130.0,40.0,73.85714285714286
4,19,128,99,80.0,55.83,5,0,59.93,Spring,1,89,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,5,2,1,5250.8115,1.28,-4.100000000000001,1.0,104.0,77.0,83.0
5,19,80,12,0.0,106.64,5,0,114.75,Spring,1,20,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,4,5,2,1,1215.696,6.153846153846154,-8.11,0.0,89.0,63.0,84.71428571428571
1,19,92,33,50.0,98.05,5,0,84.06,Spring,1,38,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,6,2,1,3073.8675,2.7058823529411766,13.989999999999995,0.66,20.0,131.0,78.57142857142857
2,19,816,103,0.0,87.47,5,0,94.23,Spring,1,111,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2023,4,6,2,1,8558.939499999999,7.846153846153846,-6.760000000000005,0.0,38.0,30.0,65.28571428571429
3,19,150,59,0.0,46.61,10,0,45.08,Spring,1,65,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,4,6,2,1,2474.991,2.5,1.5300000000000011,0.0,111.0,46.0,76.85714285714286
4,19,109,55,61.0,53.39,5,0,51.13,Spring,1,62,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,4,6,2,1,2789.6274999999996,1.9464285714285714,2.259999999999998,0.9016393442622951,65.0,130.0,79.57142857142857
5,19,137,50,144.0,120.49,10,0,140.05,Spring,1,63,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,4,6,2,1,5422.05,2.6862745098039214,-19.560000000000016,0.3472222222222222,62.0,104.0,69.85714285714286
1,19,109,15,0.0,97.45,0,0,97.4,Spring,1,24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,5,0,2,0,1461.75,6.8125,0.04999999999999716,0.0,63.0,89.0,64.0
2,19,816,164,0.0,106.99,0,0,121.68,Spring,1,162,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,5,0,2,0,17546.36,4.945454545454545,-14.690000000000012,0.0,24.0,20.0,54.714285714285715
3,19,91,48,62.0,48.46,10,0,42.94,Spring,1,76,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2023,5,0,2,0,2093.472,1.8571428571428572,5.520000000000003,0.7741935483870968,162.0,38.0,75.0
4,19,115,69,123.0,63.27,5,0,59.43,Spring,1,112,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2023,5,0,2,0,4147.3485,1.6428571428571428,3.8400000000000034,0.5609756097560976,76.0,111.0,80.42857142857143
5,19,87,25,0.0,113.22,5,0,107.42,Spring,1,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,5,0,2,0,2688.975,3.3461538461538463,5.799999999999997,0.0,112.0,65.0,80.57142857142857
1,19,94,20,0.0,95.7,5,0,91.81,Spring,1,32,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,5,1,2,0,1818.3,4.476190476190476,3.8900000000000006,0.0,22.0,62.0,74.42857142857143
2,19,816,162,0.0,94.44,5,0,101.47,Spring,1,136,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,5,1,2,0,14534.315999999999,5.006134969325154,-7.030000000000001,0.0,32.0,63.0,70.14285714285714
3,19,105,105,122.0,58.3,5,0,56.37,Spring,1,115,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,5,1,2,0,5815.425,0.9905660377358491,1.9299999999999997,0.860655737704918,136.0,24.0,80.57142857142857
4,19,169,141,117.0,67.25,0,0,73.27,Spring,1,132,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2023,5,1,2,0,9482.25,1.1901408450704225,-6.019999999999996,1.0,115.0,162.0,93.57142857142857
5,19,206,9,0.0,103.89,5,0,120.67,Spring,1,14,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,5,1,2,0,888.2595,20.6,-16.78,0.0,132.0,76.0,89.28571428571429
1,19,74,44,50.0,104.72,5,0,90.78,Spring,1,54,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,5,2,2,0,4377.296,1.6444444444444444,13.939999999999998,0.88,14.0,112.0,80.42857142857143
2,19,790,105,0.0,90.1,0,0,77.74,Spring,1,89,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,5,2,2,0,9460.5,7.452830188679245,12.36,0.0,54.0,22.0,72.14285714285714
3,19,122,65,73.0,55.73,0,0,51.07,Spring,1,86,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2023,5,2,2,0,3622.45,1.8484848484848484,4.659999999999997,0.8904109589041096,89.0,32.0,81.71428571428571
4,19,145,56,99.0,53.15,10,0,57.67,Spring,1,91,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,5,2,2,0,2678.76,2.543859649122807,-4.520000000000003,0.5656565656565656,86.0,136.0,89.42857142857143
5,19,197,35,0.0,115.19,5,0,136.46,Spring,1,38,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2023,5,2,2,0,3830.0675,5.472222222222222,-21.27000000000001,0.0,91.0,115.0,83.0
1,19,80,37,50.0,84.68,20,1,101.16,Spring,1,57,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,5,3,2,0,2506.5280000000002,2.1052631578947367,-16.47999999999999,0.74,38.0,132.0,72.0
2,19,685,112,0.0,80.54,15,1,88.41,Spring,1,120,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2023,5,3,2,0,7667.408000000001,6.061946902654867,-7.86999999999999,0.0,57.0,14.0,61.285714285714285
3,19,130,102,93.0,41.79,25,1,46.77,Spring,1,101,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2023,5,3,2,0,3196.935,1.2621359223300972,-4.980000000000004,1.0,120.0,54.0,76.42857142857143
4,19,188,38,0.0,38.01,25,1,42.88,Spring,1,49,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2023,5,3,2,0,1083.2849999999999,4.82051282051282,-4.8700000000000045,0.0,101.0,89.0,83.14285714285714
5,19,162,48,0.0,101.08,25,1,92.03,Spring,1,52,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,5,3,2,0,3638.88,3.306122448979592,9.049999999999997,0.0,49.0,86.0,77.42857142857143
1,19,93,26,0.0,77.94,20,1,88.51,Spring,1,36,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,5,4,2,0,1621.152,3.4444444444444446,-10.570000000000007,0.0,52.0,91.0,72.57142857142857
2,19,573,60,0.0,73.41,10,1,80.33,Spring,1,75,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2023,5,4,2,0,3964.1399999999994,9.39344262295082,-6.920000000000002,0.0,36.0,38.0,64.71428571428571
3,19,121,99,110.0,46.61,20,1,55.51,Spring,1,115,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,5,4,2,0,3691.5120000000006,1.21,-8.899999999999999,0.9,75.0,57.0,70.0
4,19,150,89,79.0,48.73,15,1,56.57,Spring,1,82,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2023,5,4,2,0,3686.424499999999,1.6666666666666667,-7.840000000000003,1.0,115.0,120.0,78.28571428571429
5,19,114,48,87.0,100.84,20,1,120.5,Spring,1,48,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,5,4,2,0,3872.256,2.326530612244898,-19.659999999999997,0.5517241379310345,82.0,101.0,72.85714285714286
1,19,67,40,50.0,103.23,0,0,89.52,Spring,1,38,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,5,5,2,1,4129.2,1.6341463414634145,13.710000000000008,0.8,48.0,49.0,65.28571428571429
2,19,513,143,302.5,97.58,5,0,90.29,Spring,1,130,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2023,5,5,2,1,13256.243,3.5625,7.289999999999992,0.4727272727272727,38.0,52.0,63.714285714285715
3,19,132,61,101.0,47.66,10,0,55.17,Spring,1,86,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2023,5,5,2,1,2616.5339999999997,2.129032258064516,-7.510000000000005,0.6039603960396039,130.0,36.0,74.85714285714286
4,19,140,78,96.0,61.07,5,0,59.54,Spring,1,101,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2023,5,5,2,1,4525.287,1.7721518987341771,1.5300000000000011,0.8125,86.0,75.0,82.0
5,19,66,31,0.0,125.16,0,0,137.32,Spring,1,46,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2023,5,5,2,1,3879.96,2.0625,-12.159999999999997,0.0,101.0,115.0,85.71428571428571
1,19,77,14,0.0,95.17,0,0,87.16,Spring,1,19,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2023,5,6,2,1,1332.38,5.133333333333334,8.010000000000005,0.0,46.0,82.0,75.85714285714286
2,19,370,45,0.0,68.92,10,0,82.23,Spring,1,58,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2023,5,6,2,1,2791.26,8.043478260869565,-13.310000000000002,0.0,19.0,48.0,66.85714285714286
